index,school_id,year,category,1,2A(1),2A(2),2B,2C,2C(S),3,Total,sort_id
3069,de-la-salle,2012,vacancy,0,0,0,72,84,0,0,270,1
3070,de-la-salle,2013,applied,0,0,0,40,122,0,0,0,2
3071,de-la-salle,2013,ballot,,,,,,,,,4
3072,de-la-salle,2013,odds,,,,1,0.811475409836066,,,,5
3073,de-la-salle,2013,taken,98,0,33,40,99,0,0,270,3
3074,de-la-salle,2013,vacancy,0,0,0,70,99,0,0,270,1
3075,de-la-salle,2014,applied,0,0,0,56,97,0,0,0,2
3076,de-la-salle,2014,ballot,,,,,,,,,4
3077,de-la-salle,2014,odds,,,,1,0.824742268041237,,,,5
3078,de-la-salle,2014,taken,106,3,26,55,80,0,0,270,3
3079,de-la-salle,2014,vacancy,0,0,0,68,80,0,0,270,1
3080,de-la-salle,2015,applied,0,0,0,36,120,0,0,0,2
3081,de-la-salle,2015,ballot,,,,,,,,,4
3082,de-la-salle,2015,odds,,,,1,0.858333333333333,,,,5
3083,de-la-salle,2015,taken,104,2,26,35,103,0,0,270,3
3084,de-la-salle,2015,vacancy,0,0,0,69,103,0,0,270,1
3085,de-la-salle,2016,applied,0,0,0,24,119,19,0,0,2
3086,de-la-salle,2016,ballot,,,,,,,,,4
3087,de-la-salle,2016,odds,,,,1,1,0.894736842105263,,,5
3088,de-la-salle,2016,taken,95,3,13,23,119,17,0,270,3
3089,de-la-salle,2016,vacancy,0,0,0,80,136,17,0,270,1
3090,de-la-salle,2017,applied,0,0,0,26,133,6,0,0,2
3091,de-la-salle,2017,ballot,,,,,,,,,4
3092,de-la-salle,2017,odds,,,,1,1,0.666666666666667,,,5
3093,de-la-salle,2017,taken,83,2,22,26,133,4,0,270,3
3094,de-la-salle,2017,vacancy,0,0,0,82,137,4,0,270,1
3095,de-la-salle,2018,applied,0,0,0,20,112,22,0,0,2
3096,de-la-salle,2018,ballot,,,,,,,,,4
3097,de-la-salle,2018,odds,,,,1,1,0.545454545454545,,,5
3098,de-la-salle,2018,taken,112,3,12,19,112,12,0,270,3
3099,de-la-salle,2018,vacancy,0,0,0,72,124,12,0,270,1
3100,de-la-salle,2019,applied,90,6,13,23,118,0,0,0,2
3101,de-la-salle,2019,ballot,,,,,PR<1,,,,4
3102,de-la-salle,2019,odds,,,,,0.923728813559322,,,,5
3103,de-la-salle,2019,taken,90,6,13,23,109,0,0,241,3
3104,de-la-salle,2019,vacancy,200,110,104,66,109,0,0,240,1
3105,de-la-salle,2020,applied,89,2,29,20,105,0,0,0,2
3106,de-la-salle,2020,ballot,,,,,PR>2,,,,4
3107,de-la-salle,2020,odds,,,,,0.990476190476191,,,,5
3108,de-la-salle,2020,taken,89,2,29,20,104,0,0,244,3
3109,de-la-salle,2020,vacancy,200,111,109,60,104,0,0,240,1
3110,de-la-salle,2021,applied,95,8,20,15,100,7,0,0,2
3111,de-la-salle,2021,ballot,,,,,,SC<2#,,,4
3112,de-la-salle,2021,odds,,,,,,0.285714285714286,,,5
3113,de-la-salle,2021,taken,95,8,20,15,100,2,0,240,3
3114,de-la-salle,2021,vacancy,200,105,97,59,102,2,0,240,1
3115,de-la-salle,2022,applied,79,17,0,12,104,48,0,0,2
3116,de-la-salle,2022,ballot,,,,,,SC>2,,,4
3117,de-la-salle,2022,odds,,,,,,0.604166666666667,,,5
3118,de-la-salle,2022,taken,79,17,0,12,104,29,0,241,3
3119,de-la-salle,2022,vacancy,180,101,0,48,133,29,0,240,1
3120,de-la-salle,2023,applied,91,16,0,5,96,33,0,0,2
3121,de-la-salle,2023,ballot,,,,,,SC#,,,4
3122,de-la-salle,2023,odds,,,,,,0.96969696969697,,,5
3123,de-la-salle,2023,taken,91,16,0,5,96,32,0,240,3
3124,de-la-salle,2023,vacancy,180,89,0,44,128,32,0,240,1
3125,east-spring,2009,applied,0,0,0,1,87,0,0,0,2
3126,east-spring,2009,ballot,,,,,,,,,4
3127,east-spring,2009,odds,,,,1,0.816091954022989,,,,5
3128,east-spring,2009,taken,91,0,18,1,71,0,0,181,3
3129,east-spring,2009,vacancy,0,0,0,36,71,0,0,180,1
3130,east-spring,2010,applied,0,0,0,4,89,0,0,0,2
3131,east-spring,2010,ballot,,,,,,,,,4
3132,east-spring,2010,odds,,,,1,0.910112359550562,,,,5
3133,east-spring,2010,taken,79,0,16,4,81,0,0,180,3
3134,east-spring,2010,vacancy,0,0,0,43,81,0,0,180,1
3135,east-spring,2011,applied,0,0,0,5,93,0,0,0,2
3136,east-spring,2011,ballot,,,,,,,,,4
3137,east-spring,2011,odds,,,,1,0.967741935483871,,,,5
3138,east-spring,2011,taken,76,0,10,5,90,0,0,181,3
3139,east-spring,2011,vacancy,0,0,0,47,90,0,0,180,1
3140,east-spring,2012,applied,0,0,0,4,86,0,0,0,2
3141,east-spring,2012,ballot,,,,,,,,,4
3142,east-spring,2012,odds,,,,1,0.918604651162791,,,,5
3143,east-spring,2012,taken,84,0,13,4,79,0,0,180,3
3144,east-spring,2012,vacancy,0,0,0,42,79,0,0,180,1
3145,east-spring,2013,applied,0,0,0,3,94,6,0,0,2
3146,east-spring,2013,ballot,,,,,,,,,4
3147,east-spring,2013,odds,,,,1,1,0.666666666666667,,,5
3148,east-spring,2013,taken,74,0,4,3,95,4,0,180,3
3149,east-spring,2013,vacancy,0,0,0,51,99,4,0,180,1
3150,east-spring,2014,applied,0,0,0,3,88,6,0,0,2
3151,east-spring,2014,ballot,,,,,,,,,4
3152,east-spring,2014,odds,,,,1,1,1,1,,5
3153,east-spring,2014,taken,66,0,11,3,88,6,0,174,3
3154,east-spring,2014,vacancy,0,0,0,52,100,12,6,180,1
3155,east-spring,2015,applied,0,0,0,1,84,8,0,0,2
3156,east-spring,2015,ballot,,,,,,,,,4
3157,east-spring,2015,odds,,,,1,1,1,1,,5
3158,east-spring,2015,taken,67,0,8,1,83,8,0,167,3
3159,east-spring,2015,vacancy,0,0,0,53,104,21,13,180,1
3160,east-spring,2016,applied,0,0,0,1,66,3,0,0,2
3161,east-spring,2016,ballot,,,,,,,,,4
3162,east-spring,2016,odds,,,,1,1,1,1,,5
3163,east-spring,2016,taken,59,0,6,0,66,3,0,134,3
3164,east-spring,2016,vacancy,0,0,0,58,115,49,46,180,1
3165,east-spring,2017,applied,0,0,0,0,65,13,0,0,2
3166,east-spring,2017,ballot,,,,,,,,,4
3167,east-spring,2017,odds,,,,1,1,1,1,,5
3168,east-spring,2017,taken,63,0,8,0,65,13,0,149,3
3169,east-spring,2017,vacancy,0,0,0,55,109,44,31,180,1
3170,east-spring,2018,applied,0,0,0,2,69,23,0,0,2
3171,east-spring,2018,ballot,,,,,,,,,4
3172,east-spring,2018,odds,,,,1,1,1,1,,5
3173,east-spring,2018,taken,68,0,7,2,68,23,0,168,3
3174,east-spring,2018,vacancy,0,0,0,53,103,35,12,180,1
3175,east-spring,2019,applied,53,0,11,2,53,11,0,0,2
3176,east-spring,2019,ballot,,,,,,,,,4
3177,east-spring,2019,odds,,,,,,,,,5
3178,east-spring,2019,taken,53,0,11,2,53,11,0,130,3
3179,east-spring,2019,vacancy,110,58,58,44,85,32,21,150,1
3180,east-spring,2020,applied,54,0,9,1,67,23,0,0,2
3181,east-spring,2020,ballot,,,,,,,,,4
3182,east-spring,2020,odds,,,,,,,,,5
3183,east-spring,2020,taken,54,0,9,1,67,23,0,154,3
3184,east-spring,2020,vacancy,140,86,86,59,116,50,27,180,1
3185,east-spring,2021,applied,67,0,0,0,70,34,0,0,2
3186,east-spring,2021,ballot,,,,,,,,,4
3187,east-spring,2021,odds,,,,,,,,,5
3188,east-spring,2021,taken,67,0,0,0,70,34,0,171,3
3189,east-spring,2021,vacancy,170,103,103,72,143,73,39,210,1
3190,east-spring,2022,applied,66,11,0,0,58,26,0,0,2
3191,east-spring,2022,ballot,,,,,,,,,4
3192,east-spring,2022,odds,,,,,,,,,5
3193,east-spring,2022,taken,66,11,0,0,58,26,0,161,3
3194,east-spring,2022,vacancy,130,64,0,38,113,55,29,190,1
3195,east-spring,2023,applied,49,11,0,0,64,38,0,0,2
3196,east-spring,2023,ballot,,,,,,,,,4
3197,east-spring,2023,odds,,,,,,,,,5
3198,east-spring,2023,taken,49,11,0,0,64,38,0,162,3
3199,east-spring,2023,vacancy,130,81,0,43,130,66,28,190,1
3200,edgefield,2009,applied,0,0,0,2,133,16,0,0,2
3201,edgefield,2009,ballot,,,,,,,,,4
3202,edgefield,2009,odds,,,,1,1,0.375,,,5
3203,edgefield,2009,taken,99,0,1,2,132,6,0,240,3
3204,edgefield,2009,vacancy,0,0,0,70,138,6,0,240,1
3205,edgefield,2010,applied,0,0,0,4,157,5,0,0,2
3206,edgefield,2010,ballot,,,,,,,,,4
3207,edgefield,2010,odds,,,,1,1,0.2,,,5
3208,edgefield,2010,taken,72,0,6,4,157,1,0,240,3
3209,edgefield,2010,vacancy,0,0,0,81,158,1,0,240,1
3210,edgefield,2011,applied,0,0,0,10,152,0,0,0,2
3211,edgefield,2011,ballot,,,,,,,,,4
3212,edgefield,2011,odds,,,,1,0.789473684210526,,,,5
3213,edgefield,2011,taken,133,0,9,10,120,0,0,272,3
3214,edgefield,2011,vacancy,0,0,0,64,120,0,0,270,1
3215,edgefield,2012,applied,0,0,0,7,144,0,0,0,2
3216,edgefield,2012,ballot,,,,,,,,,4
3217,edgefield,2012,odds,,,,1,0.993055555555556,,,,5
3218,edgefield,2012,taken,113,0,7,7,143,0,0,270,3
3219,edgefield,2012,vacancy,0,0,0,75,143,0,0,270,1
3220,edgefield,2013,applied,0,0,0,16,119,26,0,0,2
3221,edgefield,2013,ballot,,,,,,,,,4
3222,edgefield,2013,odds,,,,1,1,0.576923076923077,,,5
3223,edgefield,2013,taken,111,0,11,16,119,15,0,272,3
3224,edgefield,2013,vacancy,0,0,0,74,132,15,0,270,1
3225,edgefield,2014,applied,0,0,0,2,152,0,0,0,2
3226,edgefield,2014,ballot,,,,,,,,,4
3227,edgefield,2014,odds,,,,1,0.815789473684211,,,,5
3228,edgefield,2014,taken,102,0,12,2,124,0,0,240,3
3229,edgefield,2014,vacancy,0,0,0,63,124,0,0,240,1
3230,edgefield,2015,applied,0,0,0,0,128,0,0,0,2
3231,edgefield,2015,ballot,,,,,,,,,4
3232,edgefield,2015,odds,,,,1,1,,,,5
3233,edgefield,2015,taken,100,0,13,0,128,0,0,241,3
3234,edgefield,2015,vacancy,0,0,0,64,128,0,0,240,1
3235,edgefield,2016,applied,0,0,0,1,110,23,0,0,2
3236,edgefield,2016,ballot,,,,,,,,,4
3237,edgefield,2016,odds,,,,1,1,0.956521739130435,,,5
3238,edgefield,2016,taken,99,0,9,1,109,22,0,240,3
3239,edgefield,2016,vacancy,0,0,0,66,131,22,0,240,1
3240,edgefield,2017,applied,0,0,0,1,90,46,0,0,2
3241,edgefield,2017,ballot,,,,,,,,,4
3242,edgefield,2017,odds,,,,1,1,1,1,,5
3243,edgefield,2017,taken,89,0,12,0,90,46,0,237,3
3244,edgefield,2017,vacancy,0,0,0,85,172,82,36,270,1
3245,edgefield,2018,applied,0,0,0,0,72,92,0,0,2
3246,edgefield,2018,ballot,,,,,,,,,4
3247,edgefield,2018,odds,,,,1,1,1,1,,5
3248,edgefield,2018,taken,98,0,10,0,72,92,0,272,3
3249,edgefield,2018,vacancy,0,0,0,86,174,102,10,280,1
3250,edgefield,2019,applied,95,0,9,0,69,31,0,0,2
3251,edgefield,2019,ballot,,,,,,,,,4
3252,edgefield,2019,odds,,,,,,,,,5
3253,edgefield,2019,taken,95,0,9,0,69,31,0,204,3
3254,edgefield,2019,vacancy,200,105,105,68,136,67,36,240,1
3255,edgefield,2020,applied,95,0,12,0,79,80,0,0,2
3256,edgefield,2020,ballot,,,,,,SC<1,,,4
3257,edgefield,2020,odds,,,,,,0.7,,,5
3258,edgefield,2020,taken,95,0,12,0,79,56,0,242,3
3259,edgefield,2020,vacancy,200,105,105,67,134,56,0,240,1
3260,edgefield,2021,applied,100,0,6,0,80,64,0,0,2
3261,edgefield,2021,ballot,,,,,,SC<1,,,4
3262,edgefield,2021,odds,,,,,,0.84375,,,5
3263,edgefield,2021,taken,100,0,6,0,80,54,0,240,3
3264,edgefield,2021,vacancy,200,100,100,67,134,54,0,240,1
3265,edgefield,2022,applied,87,15,0,0,85,65,0,0,2
3266,edgefield,2022,ballot,,,,,,SC<1,,,4
3267,edgefield,2022,odds,,,,,,0.830769230769231,,,5
3268,edgefield,2022,taken,87,15,0,0,85,54,0,241,3
3269,edgefield,2022,vacancy,180,93,0,46,139,54,0,240,1
3270,edgefield,2023,applied,71,7,0,0,46,24,0,0,2
3271,edgefield,2023,ballot,,,,,,,,,4
3272,edgefield,2023,odds,,,,,,,,,5
3273,edgefield,2023,taken,71,7,0,0,46,24,0,148,3
3274,edgefield,2023,vacancy,180,109,0,54,162,116,92,240,1
3275,elias-park,2009,applied,0,0,0,0,90,0,0,0,2
3276,elias-park,2009,ballot,,,,,,,,,4
3277,elias-park,2009,odds,,,,1,0.833333333333333,,,,5
3278,elias-park,2009,taken,88,0,17,0,75,0,0,180,3
3279,elias-park,2009,vacancy,0,0,0,38,75,0,0,180,1
3280,elias-park,2010,applied,0,0,0,0,90,11,0,0,2
3281,elias-park,2010,ballot,,,,,,,,,4
3282,elias-park,2010,odds,,,,1,1,1,1,,5
3283,elias-park,2010,taken,67,0,9,0,90,11,0,177,3
3284,elias-park,2010,vacancy,0,0,0,52,104,15,2,180,1
3285,elias-park,2011,applied,0,0,0,0,97,0,0,0,2
3286,elias-park,2011,ballot,,,,,,,,,4
3287,elias-park,2011,odds,,,,1,0.958762886597938,,,,5
3288,elias-park,2011,taken,77,0,10,0,93,0,0,180,3
3289,elias-park,2011,vacancy,0,0,0,47,93,0,0,180,1
3290,elias-park,2012,applied,0,0,0,2,81,2,0,0,2
3291,elias-park,2012,ballot,,,,,,,,,4
3292,elias-park,2012,odds,,,,1,1,1,1,,5
3293,elias-park,2012,taken,62,0,9,2,82,2,0,157,3
3294,elias-park,2012,vacancy,0,0,0,55,107,25,23,180,1
3295,elias-park,2013,applied,0,0,0,1,95,6,0,0,2
3296,elias-park,2013,ballot,,,,,,,,,4
3297,elias-park,2013,odds,,,,1,1,1,,,5
3298,elias-park,2013,taken,63,0,14,1,95,7,0,180,3
3299,elias-park,2013,vacancy,0,0,0,52,102,7,0,180,1
3300,elias-park,2014,applied,0,0,0,1,113,0,0,0,2
3301,elias-park,2014,ballot,,,,,,,,,4
3302,elias-park,2014,odds,,,,1,0.973451327433628,,,,5
3303,elias-park,2014,taken,60,0,9,1,110,0,0,180,3
3304,elias-park,2014,vacancy,0,0,0,56,110,0,0,180,1
3305,elias-park,2015,applied,0,0,0,0,97,1,0,0,2
3306,elias-park,2015,ballot,,,,,,,,,4
3307,elias-park,2015,odds,,,,1,1,1,,,5
3308,elias-park,2015,taken,70,0,13,0,97,1,0,181,3
3309,elias-park,2015,vacancy,0,0,0,49,98,1,0,180,1
3310,elias-park,2016,applied,0,0,0,0,93,10,0,0,2
3311,elias-park,2016,ballot,,,,,,,,,4
3312,elias-park,2016,odds,,,,1,1,1,1,,5
3313,elias-park,2016,taken,64,0,5,0,93,10,0,172,3
3314,elias-park,2016,vacancy,0,0,0,56,111,18,8,180,1
3315,elias-park,2017,applied,0,0,0,0,119,0,0,0,2
3316,elias-park,2017,ballot,,,,,,,,,4
3317,elias-park,2017,odds,,,,1,0.957983193277311,,,,5
3318,elias-park,2017,taken,62,0,4,0,114,0,0,180,3
3319,elias-park,2017,vacancy,0,0,0,57,114,0,0,180,1
3320,elias-park,2018,applied,0,0,0,0,112,0,0,0,2
3321,elias-park,2018,ballot,,,,,,,,,4
3322,elias-park,2018,odds,,,,1,0.830357142857143,,,,5
3323,elias-park,2018,taken,72,0,16,0,93,0,0,181,3
3324,elias-park,2018,vacancy,0,0,0,46,93,0,0,180,1
3325,elias-park,2019,applied,63,0,13,1,116,0,0,0,2
3326,elias-park,2019,ballot,,,,,PR<1,,,,4
3327,elias-park,2019,odds,,,,,0.905172413793103,,,,5
3328,elias-park,2019,taken,63,0,13,1,105,0,0,182,3
3329,elias-park,2019,vacancy,140,77,77,53,105,0,0,180,1
3330,elias-park,2020,applied,85,0,12,0,98,0,0,0,2
3331,elias-park,2020,ballot,,,,,SC<1,,,,4
3332,elias-park,2020,odds,,,,,0.857142857142857,,,,5
3333,elias-park,2020,taken,85,0,12,0,84,0,0,181,3
3334,elias-park,2020,vacancy,140,55,55,42,84,0,0,180,1
3335,elias-park,2021,applied,81,0,21,0,108,0,0,0,2
3336,elias-park,2021,ballot,,,,,SC<1,,,,4
3337,elias-park,2021,odds,,,,,0.824074074074074,,,,5
3338,elias-park,2021,taken,81,0,21,0,89,0,0,191,3
3339,elias-park,2021,vacancy,150,69,69,44,89,0,0,190,1
3340,elias-park,2022,applied,80,10,0,2,132,0,0,0,2
3341,elias-park,2022,ballot,,,,,SC<1,,,,4
3342,elias-park,2022,odds,,,,,0.674242424242424,,,,5
3343,elias-park,2022,taken,80,10,0,2,89,0,0,181,3
3344,elias-park,2022,vacancy,120,40,0,30,89,0,0,180,1
3345,elias-park,2023,applied,77,22,0,0,101,0,0,0,2
3346,elias-park,2023,ballot,,,,,SC<1,,,,4
3347,elias-park,2023,odds,,,,,0.603960396039604,,,,5
3348,elias-park,2023,taken,77,22,0,0,61,0,0,160,3
3349,elias-park,2023,vacancy,100,23,0,20,61,0,0,160,1
3350,endeavour,2009,applied,0,0,0,2,217,0,0,0,2
3351,endeavour,2009,ballot,,,,,,,,,4
3352,endeavour,2009,odds,,,,1,0.944700460829493,,,,5
3353,endeavour,2009,taken,63,0,0,2,205,0,0,270,3
3354,endeavour,2009,vacancy,0,0,0,104,205,0,0,270,1
3355,endeavour,2010,applied,0,0,0,12,185,0,0,0,2
3356,endeavour,2010,ballot,,,,,,,,,4
3357,endeavour,2010,odds,,,,1,0.8,,,,5
3358,endeavour,2010,taken,110,0,0,12,148,0,0,270,3
3359,endeavour,2010,vacancy,0,0,0,80,148,0,0,270,1
3360,endeavour,2011,applied,0,0,0,22,153,0,0,0,2
3361,endeavour,2011,ballot,,,,,,,,,4
3362,endeavour,2011,odds,,,,1,0.503267973856209,,,,5
3363,endeavour,2011,taken,110,0,1,22,77,0,0,210,3
3364,endeavour,2011,vacancy,0,0,0,50,77,0,0,210,1
3365,endeavour,2012,applied,0,0,0,22,129,0,0,0,2
3366,endeavour,2012,ballot,,,,,,,,,4
3367,endeavour,2012,odds,,,,1,0.496124031007752,,,,5
3368,endeavour,2012,taken,121,0,3,22,64,0,0,210,3
3369,endeavour,2012,vacancy,0,0,0,43,64,0,0,210,1
3370,endeavour,2013,applied,0,0,0,30,81,0,0,0,2
3371,endeavour,2013,ballot,,,,,,,,,4
3372,endeavour,2013,odds,,,,1,0.740740740740741,,,,5
3373,endeavour,2013,taken,115,0,5,30,60,0,0,210,3
3374,endeavour,2013,vacancy,0,0,0,45,60,0,0,210,1
3375,endeavour,2014,applied,0,0,0,32,93,0,0,0,2
3376,endeavour,2014,ballot,,,,,,,,,4
3377,endeavour,2014,odds,,,,1,0.956989247311828,,,,5
3378,endeavour,2014,taken,83,0,6,32,89,0,0,210,3
3379,endeavour,2014,vacancy,0,0,0,61,89,0,0,210,1
3380,endeavour,2015,applied,0,0,0,10,102,0,0,0,2
3381,endeavour,2015,ballot,,,,,,,,,4
3382,endeavour,2015,odds,,,,1,0.92156862745098,,,,5
3383,endeavour,2015,taken,99,0,7,10,94,0,0,210,3
3384,endeavour,2015,vacancy,0,0,0,52,94,0,0,210,1
3385,endeavour,2016,applied,0,0,0,9,93,15,0,0,2
3386,endeavour,2016,ballot,,,,,,,,,4
3387,endeavour,2016,odds,,,,1,1,1,1,,5
3388,endeavour,2016,taken,74,0,16,9,92,15,0,206,3
3389,endeavour,2016,vacancy,0,0,0,60,111,19,4,210,1
3390,endeavour,2017,applied,0,0,0,2,88,16,0,0,2
3391,endeavour,2017,ballot,,,,,,,,,4
3392,endeavour,2017,odds,,,,1,1,1,1,,5
3393,endeavour,2017,taken,88,0,5,1,88,16,0,198,3
3394,endeavour,2017,vacancy,0,0,0,59,116,28,12,210,1
3395,endeavour,2018,applied,0,0,0,11,102,37,0,0,2
3396,endeavour,2018,ballot,,,,,,,,,4
3397,endeavour,2018,odds,,,,1,1,1,,,5
3398,endeavour,2018,taken,80,0,10,11,102,37,0,240,3
3399,endeavour,2018,vacancy,0,0,0,75,139,37,0,240,1
3400,endeavour,2019,applied,72,0,6,1,91,25,0,0,2
3401,endeavour,2019,ballot,,,,,,,,,4
3402,endeavour,2019,odds,,,,,,,,,5
3403,endeavour,2019,taken,72,0,6,1,91,25,0,195,3
3404,endeavour,2019,vacancy,170,98,98,66,133,42,17,210,1
3405,endeavour,2020,applied,90,0,7,4,76,67,0,0,2
3406,endeavour,2020,ballot,,,,,,PR<1,,,4
3407,endeavour,2020,odds,,,,,,0.955223880597015,,,5
3408,endeavour,2020,taken,90,0,7,4,76,64,0,241,3
3409,endeavour,2020,vacancy,200,110,110,72,140,64,0,240,1
3410,endeavour,2021,applied,74,0,8,3,70,65,0,0,2
3411,endeavour,2021,ballot,,,,,,,,,4
3412,endeavour,2021,odds,,,,,,,,,5
3413,endeavour,2021,taken,74,0,8,3,70,65,0,220,3
3414,endeavour,2021,vacancy,200,126,126,80,156,86,21,240,1
3415,endeavour,2022,applied,77,7,0,3,58,72,0,0,2
3416,endeavour,2022,ballot,,,,,,,,,4
3417,endeavour,2022,odds,,,,,,,,,5
3418,endeavour,2022,taken,77,7,0,3,58,72,0,217,3
3419,endeavour,2022,vacancy,180,103,0,52,153,95,23,240,1
3420,endeavour,2023,applied,58,6,0,1,53,25,0,0,2
3421,endeavour,2023,ballot,,,,,,,,,4
3422,endeavour,2023,odds,,,,,,,,,5
3423,endeavour,2023,taken,58,6,0,1,53,25,0,143,3
3424,endeavour,2023,vacancy,180,122,0,59,175,122,97,240,1
3425,eunos,2009,applied,0,0,0,0,41,11,0,0,2
3426,eunos,2009,ballot,,,,,,,,,4
3427,eunos,2009,odds,,,,1,1,1,1,,5
3428,eunos,2009,taken,61,0,8,0,41,11,0,121,3
3429,eunos,2009,vacancy,0,0,0,56,112,71,59,180,1
3430,eunos,2010,applied,0,0,0,0,40,14,0,0,2
3431,eunos,2010,ballot,,,,,,,,,4
3432,eunos,2010,odds,,,,1,1,1,1,,5
3433,eunos,2010,taken,53,1,11,0,40,14,0,119,3
3434,eunos,2010,vacancy,0,0,0,58,115,76,53,180,1
3435,eunos,2011,applied,0,0,0,1,36,13,0,0,2
3436,eunos,2011,ballot,,,,,,,,,4
3437,eunos,2011,odds,,,,1,1,1,1,,5
3438,eunos,2011,taken,48,1,4,1,36,77,0,167,3
3439,eunos,2011,vacancy,0,0,0,79,157,121,44,210,1
3440,eunos,2012,applied,0,0,0,0,41,21,0,0,2
3441,eunos,2012,ballot,,,,,,,,,4
3442,eunos,2012,odds,,,,1,1,1,1,,5
3443,eunos,2012,taken,51,0,9,0,40,35,0,135,3
3444,eunos,2012,vacancy,0,0,0,60,120,81,46,180,1
3445,eunos,2013,applied,0,0,0,1,30,19,0,0,2
3446,eunos,2013,ballot,,,,,,,,,4
3447,eunos,2013,odds,,,,1,1,1,1,,5
3448,eunos,2013,taken,48,1,13,1,30,39,0,132,3
3449,eunos,2013,vacancy,0,0,0,59,117,88,49,180,1
3450,eunos,2014,applied,0,0,0,0,39,20,0,0,2
3451,eunos,2014,ballot,,,,,,,,,4
3452,eunos,2014,odds,,,,1,1,1,1,,5
3453,eunos,2014,taken,44,0,11,0,39,20,0,114,3
3454,eunos,2014,vacancy,0,0,0,63,125,86,66,180,1
3455,eunos,2015,applied,0,0,0,0,35,2,0,0,2
3456,eunos,2015,ballot,,,,,,,,,4
3457,eunos,2015,odds,,,,1,1,1,1,,5
3458,eunos,2015,taken,31,0,9,0,35,2,0,77,3
3459,eunos,2015,vacancy,0,0,0,70,140,105,103,180,1
3460,eunos,2016,applied,0,0,0,0,22,4,0,0,2
3461,eunos,2016,ballot,,,,,,,,,4
3462,eunos,2016,odds,,,,1,1,1,1,,5
3463,eunos,2016,taken,33,0,7,0,22,4,0,66,3
3464,eunos,2016,vacancy,0,0,0,55,110,88,84,150,1
3465,eunos,2017,applied,0,0,0,0,26,4,0,0,2
3466,eunos,2017,ballot,,,,,,,,,4
3467,eunos,2017,odds,,,,1,1,1,1,,5
3468,eunos,2017,taken,32,0,9,0,25,4,0,70,3
3469,eunos,2017,vacancy,0,0,0,55,109,84,80,150,1
3470,eunos,2018,applied,0,0,0,0,27,10,0,0,2
3471,eunos,2018,ballot,,,,,,,,,4
3472,eunos,2018,odds,,,,1,1,1,1,,5
3473,eunos,2018,taken,37,0,8,0,27,10,0,82,3
3474,eunos,2018,vacancy,0,0,0,53,105,78,68,150,1
3475,eunos,2019,applied,27,0,11,0,13,3,0,0,2
3476,eunos,2019,ballot,,,,,,,,,4
3477,eunos,2019,odds,,,,,,,,,5
3478,eunos,2019,taken,27,0,11,0,13,3,0,54,3
3479,eunos,2019,vacancy,50,23,23,26,52,39,36,90,1
3480,eunos,2020,applied,42,0,9,0,25,19,0,0,2
3481,eunos,2020,ballot,,,,,,,,,4
3482,eunos,2020,odds,,,,,,,,,5
3483,eunos,2020,taken,42,0,9,0,25,19,0,95,3
3484,eunos,2020,vacancy,110,68,68,50,99,74,55,150,1
3485,evergreen,2009,applied,0,0,0,46,154,0,0,0,2
3486,evergreen,2009,ballot,,,,,,,,,4
3487,evergreen,2009,odds,,,,1,0.551948051948052,,,,5
3488,evergreen,2009,taken,122,0,17,46,85,0,0,270,3
3489,evergreen,2009,vacancy,0,0,0,66,85,0,0,270,1
3490,evergreen,2010,applied,0,0,0,34,139,0,0,0,2
3491,evergreen,2010,ballot,,,,,,,,,4
3492,evergreen,2010,odds,,,,1,0.618705035971223,,,,5
3493,evergreen,2010,taken,104,0,16,34,86,0,0,240,3
3494,evergreen,2010,vacancy,0,0,0,60,86,0,0,240,1
3495,evergreen,2011,applied,0,0,0,24,160,0,0,0,2
3496,evergreen,2011,ballot,,,,,,,,,4
3497,evergreen,2011,odds,,,,1,0.53125,,,,5
3498,evergreen,2011,taken,117,0,14,24,85,0,0,240,3
3499,evergreen,2011,vacancy,0,0,0,55,85,0,0,240,1
3500,evergreen,2012,applied,0,0,0,17,79,0,0,0,2
3501,evergreen,2012,ballot,,,,,,,,,4
3502,evergreen,2012,odds,,,,1,0.962025316455696,,,,5
3503,evergreen,2012,taken,130,0,17,17,76,0,0,240,3
3504,evergreen,2012,vacancy,0,0,0,47,76,0,0,240,1
3505,evergreen,2013,applied,0,0,0,10,127,0,0,0,2
3506,evergreen,2013,ballot,,,,,,,,,4
3507,evergreen,2013,odds,,,,1,0.897637795275591,,,,5
3508,evergreen,2013,taken,99,0,17,10,114,0,0,240,3
3509,evergreen,2013,vacancy,0,0,0,62,114,0,0,240,1
3510,evergreen,2014,applied,0,0,0,12,129,0,0,0,2
3511,evergreen,2014,ballot,,,,,,,,,4
3512,evergreen,2014,odds,,,,1,0.868217054263566,,,,5
3513,evergreen,2014,taken,98,0,18,12,112,0,0,240,3
3514,evergreen,2014,vacancy,0,0,0,62,112,0,0,240,1
3515,evergreen,2015,applied,0,0,0,6,126,0,0,0,2
3516,evergreen,2015,ballot,,,,,,,,,4
3517,evergreen,2015,odds,,,,1,0.984126984126984,,,,5
3518,evergreen,2015,taken,102,0,8,6,124,0,0,240,3
3519,evergreen,2015,vacancy,0,0,0,65,124,0,0,240,1
3520,evergreen,2016,applied,0,0,0,2,113,2,0,0,2
3521,evergreen,2016,ballot,,,,,,,,,4
3522,evergreen,2016,odds,,,,1,1,0.5,,,5
